"","X.1","X","point","date","year","observer","time","temp","wind","cloud","julian"
"1137",3180,6575,366,"2014-06-17",2014,"EVC",428,66,2,70,168
"1138",3181,6578,366,"2014-07-03",2014,"EVC",417,60,1,40,184
"1139",3182,6579,366,"2014-06-16",2014,"JDS",523,68,1,90,167
"1140",3183,6580,366,"2012-06-14",2012,"AEB",515,61,0,0,166
"1141",3184,6582,366,"2012-05-30",2012,"CLL",450,63,0,0,151
"1142",3185,6585,366,"2013-05-29",2013,"VMJ",437,66,0,60,149
"1143",3186,6586,366,"2011-06-21",2011,"KBM",430,73,0,0,172
"1144",3187,6587,366,"2013-06-15",2013,"ROS",429,63,1,20,166
"1145",3188,6590,366,"2011-07-06",2011,"BSS",424,73,0,30,187
"1146",3189,6593,366,"2012-06-29",2012,"JJV",415,78,0,0,181
"1147",3190,6595,366,"2011-06-03",2011,"AMT",518,70,1,60,154
"1148",3191,6597,366,"2013-07-01",2013,"SJW",486,70,3,100,182
"1149",3192,6599,367,"2014-06-05",2014,"EVC",416,65,1,30,156
"1150",3193,6602,367,"2014-06-17",2014,"EVC",475,70,1,20,168
"1151",3194,6604,367,"2014-07-03",2014,"EVC",460,60,1,100,184
"1152",3195,6606,367,"2014-06-16",2014,"JDS",561,72,1,100,167
"1153",3196,6607,367,"2013-05-29",2013,"VMJ",478,66,0,60,149
"1154",3197,6609,367,"2012-06-29",2012,"CLL",457,77,0,0,181
"1155",3198,6610,367,"2011-06-03",2011,"KBM",555,68,0,100,154
"1156",3199,6611,367,"2012-05-30",2012,"JDS",375,63,0,10,151
"1157",3200,6612,367,"2013-06-15",2013,"ROS",390,62,1,50,166
"1158",3201,6613,367,"2011-07-06",2011,"AMT",396,68,1,10,187
"1159",3202,6615,367,"2012-06-14",2012,"CPW",582,68,2,0,166
"1160",3203,6616,367,"2011-06-21",2011,"JJV",439,75,0,0,172
"1161",3204,6619,367,"2013-07-01",2013,"SJW",409,70,2,100,182
"1162",3205,6622,368,"2014-06-05",2014,"EVC",440,65,3,10,156
"1163",3206,6626,368,"2014-06-17",2014,"EVC",451,68,1,40,168
"1164",3207,6628,368,"2014-07-03",2014,"EVC",437,60,1,70,184
"1165",3208,6632,368,"2014-06-16",2014,"JDS",542,70,1,100,167
"1166",3209,6635,368,"2012-06-14",2012,"AEB",486,60,1,10,166
"1167",3210,6636,368,"2013-05-29",2013,"VMJ",411,69,0,50,149
"1168",3211,6639,368,"2012-05-30",2012,"CLL",482,64,0,0,151
"1169",3212,6641,368,"2011-06-21",2011,"KBM",403,74,0,20,172
"1170",3213,6643,368,"2013-06-15",2013,"ROS",449,64,1,20,166
"1171",3214,6646,368,"2011-07-06",2011,"BSS",401,73,0,20,187
"1172",3215,6648,368,"2012-06-29",2012,"JJV",394,77,0,0,181
"1173",3216,6650,368,"2011-06-03",2011,"AMT",549,72,1,90,154
"1174",3217,6653,368,"2013-07-01",2013,"SJW",465,70,4,100,182
"1175",3272,6755,374,"2014-06-09",2014,"EVC",564,67,2,100,160
"1176",3273,6758,374,"2012-06-18",2012,"AEB",433,75,1,0,170
"1177",3274,6760,374,"2014-06-28",2014,"JDS",419,73,1,90,179
"1178",3275,6763,374,"2014-07-15",2014,"JDS",432,59,1,20,196
"1179",3276,6766,374,"2012-05-31",2012,"CLL",498,59,2,40,152
"1180",3277,6768,374,"2013-07-07",2013,"VMJ",457,66,0,90,188
"1181",3278,6771,374,"2011-07-07",2011,"GDG",465,70,0,10,188
"1182",3279,6772,374,"2011-06-04",2011,"KBM",444,72,1,50,155
"1183",3280,6775,374,"2014-06-26",2014,"MAV",382,64,0,30,177
"1184",3281,6776,374,"2013-06-18",2013,"ROS",416,68,1,100,169
"1185",3282,6778,374,"2011-06-21",2011,"BSS",507,77,4,10,172
"1186",3283,6780,374,"2012-06-30",2012,"JJV",471,80,0,0,182
"1187",3284,6783,374,"2013-06-02",2013,"SJW",559,74,2,10,153
"1188",3285,6786,375,"2014-06-26",2014,"EVC",505,70,1,60,177
"1189",3286,6790,375,"2014-06-09",2014,"JDS",391,63,2,100,160
"1190",3287,6795,375,"2012-06-18",2012,"AEB",382,71,1,60,170
"1191",3288,6798,375,"2014-06-28",2014,"JDS",379,71,1,100,179
"1192",3289,6802,375,"2014-07-15",2014,"JDS",391,59,1,30,196
"1193",3290,6805,375,"2012-05-31",2012,"CLL",544,61,3,40,152
"1194",3291,6807,375,"2013-06-18",2013,"VMJ",571,68,0,80,169
"1195",3292,6809,375,"2013-07-07",2013,"VMJ",396,68,0,100,188
"1196",3293,6812,375,"2011-07-07",2011,"GDG",411,67,0,10,188
"1197",3294,6815,375,"2011-06-04",2011,"KBM",391,70,1,50,155
"1198",3295,6819,375,"2011-06-21",2011,"BSS",550,78,4,10,172
"1199",3296,6822,375,"2012-06-30",2012,"JJV",510,81,3,0,182
"1200",3297,6827,375,"2013-06-02",2013,"SJW",437,67,1,20,153
"1201",3298,6829,376,"2014-06-26",2014,"EVC",526,70,1,70,177
"1202",3299,6833,376,"2014-06-09",2014,"JDS",373,63,1,90,160
"1203",3300,6838,376,"2014-06-28",2014,"JDS",362,71,1,100,179
"1204",3301,6841,376,"2014-07-15",2014,"JDS",374,59,2,10,196
"1205",3302,6844,376,"2012-06-30",2012,"CLL",405,77,1,0,182
"1206",3303,6847,376,"2013-07-07",2013,"VMJ",414,68,0,80,188
"1207",3304,6851,376,"2011-07-07",2011,"GDG",389,67,0,10,188
"1208",3305,6853,376,"2011-06-04",2011,"KBM",369,68,2,0,155
"1209",3306,6857,376,"2012-05-31",2012,"JDS",368,55,0,0,152
"1210",3307,6861,376,"2013-06-18",2013,"ROS",568,69,1,60,169
"1211",3308,6864,376,"2011-06-21",2011,"BSS",571,77,3,10,172
"1212",3309,6868,376,"2012-06-16",2012,"CPW",555,77,2,10,168
"1213",3310,6869,376,"2013-06-02",2013,"SJW",411,66,2,20,153
"1214",3311,6872,377,"2014-06-26",2014,"EVC",360,67,1,10,177
"1215",3312,6876,377,"2014-06-09",2014,"JDS",534,66,1,100,160
"1216",3313,6881,377,"2013-06-18",2013,"VMJ",530,68,0,80,169
"1217",3314,6883,377,"2012-06-30",2012,"CLL",388,77,1,10,182
"1218",3315,6886,377,"2014-06-28",2014,"MAV",367,70,0,100,179
"1219",3316,6888,377,"2014-07-15",2014,"MAV",383,57,0,60,196
"1220",3317,6891,377,"2012-05-31",2012,"JDS",387,56,0,0,152
"1221",3318,6894,377,"2013-06-02",2013,"ROS",371,67,0,20,153
"1222",3319,6898,377,"2011-06-04",2011,"BSS",591,74,1,10,155
"1223",3320,6902,377,"2011-06-21",2011,"AMT",377,74,1,30,172
"1224",3321,6904,377,"2012-06-16",2012,"CPW",532,75,2,20,168
"1225",3322,6907,377,"2011-07-07",2011,"JJV",438,68,1,10,188
"1226",3323,6912,377,"2013-07-07",2013,"SJW",375,70,0,100,188
"1227",3324,6915,378,"2014-06-26",2014,"EVC",380,68,1,0,177
"1228",3325,6918,378,"2014-06-09",2014,"JDS",515,65,1,100,160
"1229",3326,6922,378,"2013-06-18",2013,"VMJ",552,68,0,90,169
"1230",3327,6925,378,"2012-06-30",2012,"CLL",427,78,1,0,182
"1231",3328,6928,378,"2014-06-28",2014,"MAV",387,70,1,100,179
"1232",3329,6930,378,"2014-07-15",2014,"MAV",408,57,1,40,196
"1233",3330,6932,378,"2012-05-31",2012,"JDS",410,57,0,0,152
"1234",3331,6935,378,"2013-06-02",2013,"ROS",391,68,0,20,153
"1235",3332,6939,378,"2011-06-04",2011,"BSS",572,73,1,10,155
"1236",3333,6943,378,"2011-06-21",2011,"AMT",396,75,1,20,172
"1237",3334,6947,378,"2012-06-16",2012,"CPW",508,73,1,30,168
"1238",3335,6950,378,"2011-07-07",2011,"JJV",421,68,0,10,188
"1239",3336,6956,378,"2013-07-07",2013,"SJW",398,72,0,100,188
"1240",3337,6957,379,"2014-06-26",2014,"EVC",438,68,1,80,177
"1241",3338,6961,379,"2014-06-09",2014,"JDS",455,64,2,100,160
"1242",3339,6966,379,"2012-06-30",2012,"CLL",443,78,1,0,182
"1243",3340,6968,379,"2011-06-04",2011,"KBM",542,76,1,40,155
"1244",3341,6971,379,"2013-06-18",2013,"CLL",575,71,2,40,169
"1245",3342,6973,379,"2014-06-28",2014,"MAV",404,70,1,80,179
"1246",3343,6976,379,"2014-07-15",2014,"MAV",429,57,1,20,196
"1247",3344,6978,379,"2012-05-31",2012,"JDS",467,60,2,0,152
"1248",3345,6981,379,"2013-06-02",2013,"ROS",450,69,0,0,153
"1249",3346,6984,379,"2011-06-21",2011,"BSS",422,76,2,20,172
"1250",3347,6987,379,"2012-06-16",2012,"CPW",435,70,0,30,168
"1251",3348,6990,379,"2011-07-07",2011,"JJV",403,68,0,10,188
"1252",3349,6994,379,"2013-07-07",2013,"SJW",451,75,0,100,188
"1253",3359,7009,380,"2014-06-26",2014,"EVC",460,70,1,70,177
"1254",3360,7013,380,"2014-06-09",2014,"JDS",436,64,1,100,160
"1255",3361,7017,380,"2014-06-28",2014,"JJV",377,74,0,100,179
"1256",3362,7020,380,"2014-07-15",2014,"JJV",390,59,0,80,196
"1257",3363,7023,380,"2012-06-30",2012,"CLL",464,79,0,0,182
"1258",3364,7026,380,"2011-07-07",2011,"GDG",542,74,0,0,188
"1259",3365,7028,380,"2011-06-04",2011,"KBM",520,75,0,30,155
"1260",3366,7030,380,"2013-06-18",2013,"CLL",456,71,2,100,169
"1261",3367,7032,380,"2012-05-31",2012,"JDS",488,61,1,0,152
"1262",3368,7035,380,"2013-06-02",2013,"ROS",469,70,1,0,153
"1263",3369,7038,380,"2011-06-21",2011,"BSS",441,76,2,10,172
"1264",3370,7040,380,"2012-06-16",2012,"CPW",410,67,0,20,168
"1265",3371,7043,380,"2013-07-07",2013,"SJW",474,75,0,100,188
"1266",3372,7045,381,"2014-06-09",2014,"EVC",536,67,2,100,160
"1267",3373,7047,381,"2014-06-28",2014,"JJV",396,74,0,100,179
"1268",3374,7050,381,"2014-07-15",2014,"JJV",410,59,0,30,196
"1269",3375,7054,381,"2012-06-30",2012,"CLL",483,80,1,0,182
"1270",3376,7056,381,"2011-07-07",2011,"GDG",516,73,0,0,188
"1271",3377,7058,381,"2011-06-04",2011,"KBM",493,74,0,30,155
"1272",3378,7060,381,"2013-06-18",2013,"CLL",436,70,1,100,169
"1273",3379,7062,381,"2014-06-26",2014,"MAV",405,65,0,30,177
"1274",3380,7064,381,"2012-05-31",2012,"JDS",509,61,2,20,152
"1275",3381,7068,381,"2013-06-02",2013,"ROS",492,70,1,0,153
"1276",3382,7071,381,"2011-06-21",2011,"BSS",462,76,2,10,172
"1277",3383,7072,381,"2012-06-16",2012,"CPW",389,65,0,20,168
"1278",3384,7075,381,"2013-07-07",2013,"SJW",499,75,0,100,188
"1279",3385,7076,382,"2014-06-26",2014,"EVC",399,68,1,20,177
"1280",3386,7080,382,"2014-06-09",2014,"JDS",493,65,2,100,160
"1281",3387,7084,382,"2012-06-30",2012,"CLL",361,76,2,10,182
"1282",3388,7087,382,"2011-07-07",2011,"GDG",589,77,0,0,188
"1283",3389,7089,382,"2013-06-18",2013,"CLL",537,71,1,90,169
"1284",3390,7091,382,"2014-06-28",2014,"MAV",441,73,1,70,179
"1285",3391,7094,382,"2014-07-15",2014,"MAV",464,58,1,20,196
"1286",3392,7097,382,"2012-05-31",2012,"JDS",428,59,2,0,152
"1287",3393,7101,382,"2013-06-02",2013,"ROS",411,69,0,10,153
"1288",3394,7105,382,"2011-06-04",2011,"BSS",553,74,1,10,155
"1289",3395,7109,382,"2011-06-21",2011,"AMT",415,75,2,20,172
"1290",3396,7111,382,"2012-06-16",2012,"CPW",484,72,1,30,168
"1291",3397,7115,382,"2013-07-07",2013,"SJW",417,75,0,100,188
"1292",3398,7118,383,"2014-06-26",2014,"EVC",418,68,1,40,177
"1293",3399,7123,383,"2014-06-09",2014,"JDS",473,65,1,100,160
"1294",3400,7129,383,"2012-06-30",2012,"CLL",513,82,2,0,182
"1295",3401,7132,383,"2011-07-07",2011,"GDG",568,76,0,0,188
"1296",3402,7135,383,"2011-06-04",2011,"KBM",565,78,1,40,155
"1297",3403,7138,383,"2013-06-18",2013,"CLL",554,69,1,70,169
"1298",3404,7139,383,"2014-06-28",2014,"MAV",422,72,2,80,179
"1299",3405,7142,383,"2014-07-15",2014,"MAV",447,58,2,20,196
"1300",3406,7144,383,"2012-05-31",2012,"JDS",448,59,1,0,152
"1301",3407,7147,383,"2013-06-02",2013,"ROS",430,69,2,0,153
"1302",3408,7151,383,"2011-06-21",2011,"BSS",390,74,1,30,172
"1303",3409,7153,383,"2012-06-16",2012,"CPW",463,72,1,40,168
"1304",3410,7156,383,"2013-07-07",2013,"SJW",434,75,0,100,188
"1305",3411,7159,384,"2014-06-13",2014,"EVC",474,67,2,100,164
"1306",3412,7162,384,"2014-06-29",2014,"EVC",395,76,2,100,180
"1307",3413,7165,384,"2014-07-16",2014,"EVC",414,55,1,30,197
"1308",3414,7169,384,"2014-06-27",2014,"JDS",413,67,1,20,178
"1309",3415,7171,384,"2012-06-18",2012,"CLL",499,75,2,0,170
"1310",3416,7173,384,"2012-07-01",2012,"CLL",514,79,1,90,183
"1311",3417,7175,384,"2013-06-17",2013,"CLL",383,70,0,90,168
"1312",3418,7177,384,"2011-06-25",2011,"KBM",465,60,0,0,176
"1313",3419,7179,384,"2012-06-02",2012,"JDS",401,50,2,10,154
"1314",3420,7181,384,"2013-07-02",2013,"ROS",387,64,1,100,183
"1315",3421,7183,384,"2011-06-06",2011,"AMT",408,67,1,20,157
"1316",3422,7186,384,"2013-05-30",2013,"JJV",534,71,2,20,150
"1317",3423,7189,384,"2011-07-11",2011,"JJV",504,78,2,10,192
"1318",3424,7191,385,"2014-06-13",2014,"EVC",452,65,2,100,164
"1319",3425,7195,385,"2014-06-29",2014,"EVC",375,75,2,100,180
"1320",3426,7199,385,"2014-07-16",2014,"EVC",395,55,1,20,197
"1321",3427,7203,385,"2014-06-27",2014,"JDS",430,68,1,10,178
"1322",3428,7207,385,"2011-06-25",2011,"GDG",496,64,0,0,176
"1323",3429,7209,385,"2012-07-01",2012,"CLL",493,79,1,100,183
"1324",3430,7211,385,"2013-06-17",2013,"CLL",365,69,0,90,168
"1325",3431,7213,385,"2012-06-02",2012,"JDS",559,55,2,10,154
"1326",3432,7216,385,"2011-06-06",2011,"BSS",388,69,0,20,157
"1327",3433,7218,385,"2013-07-02",2013,"ROS",365,64,1,100,183
"1328",3434,7222,385,"2012-06-18",2012,"JJV",381,71,1,20,170
"1329",3435,7225,385,"2011-07-11",2011,"AMT",396,75,1,0,192
"1330",3436,7229,385,"2013-05-30",2013,"JJV",558,72,3,20,150
"1331",3437,7232,386,"2014-06-13",2014,"EVC",434,65,1,100,164
"1332",3438,7236,386,"2014-06-27",2014,"JDS",447,68,1,10,178
"1333",3439,7240,386,"2013-06-17",2013,"VMJ",370,68,0,100,168
"1334",3440,7244,386,"2014-06-29",2014,"JJV",438,73,1,70,180
"1335",3441,7248,386,"2011-06-25",2011,"GDG",475,63,0,0,176
"1336",3442,7250,386,"2014-07-16",2014,"JJV",450,57,1,20,197
"1337",3443,7252,386,"2012-07-01",2012,"CLL",453,79,1,100,183
"1338",3444,7256,386,"2012-06-02",2012,"JDS",537,54,1,10,154
"1339",3445,7259,386,"2011-06-06",2011,"BSS",406,68,0,20,157
"1340",3446,7263,386,"2012-06-18",2012,"JJV",403,71,1,20,170
"1341",3447,7265,386,"2011-07-11",2011,"AMT",412,75,1,0,192
"1342",3448,7268,386,"2013-07-02",2013,"JJV",378,62,2,100,183
"1343",3449,7271,386,"2013-05-30",2013,"SJW",577,76,1,30,150
"1344",3450,7272,387,"2014-06-13",2014,"EVC",500,65,2,100,164
"1345",3451,7276,387,"2014-06-27",2014,"JDS",395,67,2,10,178
"1346",3452,7279,387,"2013-06-17",2013,"VMJ",388,68,0,100,168
"1347",3453,7281,387,"2012-07-01",2012,"CLL",473,79,1,100,183
"1348",3454,7283,387,"2011-06-25",2011,"KBM",443,62,0,0,176
"1349",3455,7285,387,"2014-06-29",2014,"MAV",422,72,3,80,180
"1350",3456,7287,387,"2014-07-16",2014,"MAV",439,55,1,0,197
"1351",3457,7289,387,"2012-06-02",2012,"JDS",424,50,1,10,154
"1352",3458,7291,387,"2012-06-18",2012,"JJV",503,74,2,10,170
"1353",3459,7294,387,"2011-06-06",2011,"AMT",433,72,1,30,157
"1354",3460,7296,387,"2013-07-02",2013,"JJV",402,62,1,100,183
"1355",3461,7300,387,"2011-07-11",2011,"JJV",522,78,2,10,192
"1356",3462,7304,387,"2013-05-30",2013,"SJW",541,76,1,30,150
"1357",3463,7307,388,"2014-06-13",2014,"JDS",494,64,2,100,164
"1358",3464,7310,388,"2014-06-29",2014,"JDS",418,73,2,60,180
"1359",3465,7314,388,"2014-07-16",2014,"JDS",448,57,1,0,197
"1360",3466,7317,388,"2014-06-27",2014,"JJV",412,69,1,30,178
"1361",3467,7320,388,"2012-06-18",2012,"CLL",460,73,2,0,170
"1362",3468,7321,388,"2013-06-17",2013,"CLL",414,71,0,60,168
"1363",3469,7323,388,"2011-06-25",2011,"KBM",421,62,0,10,176
"1364",3470,7325,388,"2013-07-02",2013,"ROS",432,65,2,100,183
"1365",3471,7327,388,"2012-06-02",2012,"JJV",421,48,1,10,154
"1366",3472,7330,388,"2011-06-06",2011,"AMT",459,72,1,30,157
"1367",3473,7331,388,"2013-05-30",2013,"JJV",474,70,1,70,150
"1368",3474,7333,388,"2012-07-01",2012,"CPW",480,82,0,100,183
"1369",3475,7335,388,"2011-07-11",2011,"JJV",452,77,1,10,192
"1370",3476,7339,389,"2014-06-13",2014,"JDS",474,64,1,100,164
"1371",3477,7343,389,"2014-06-29",2014,"JDS",402,73,3,80,180
"1372",3478,7346,389,"2014-07-16",2014,"JDS",430,57,1,10,197
"1373",3479,7349,389,"2014-06-27",2014,"JJV",432,69,0,30,178
"1374",3480,7351,389,"2012-06-18",2012,"CLL",441,73,3,0,170
"1375",3481,7352,389,"2013-06-17",2013,"CLL",438,72,0,60,168
"1376",3482,7354,389,"2011-06-25",2011,"KBM",402,61,0,20,176
"1377",3483,7356,389,"2013-07-02",2013,"ROS",455,65,0,100,183
"1378",3484,7358,389,"2012-06-02",2012,"JJV",444,50,3,10,154
"1379",3485,7360,389,"2011-06-06",2011,"AMT",484,72,1,10,157
"1380",3486,7361,389,"2013-05-30",2013,"JJV",447,69,2,70,150
"1381",3487,7363,389,"2012-07-01",2012,"CPW",460,82,0,100,183
"1382",3488,7365,389,"2011-07-11",2011,"JJV",433,76,2,10,192
"1383",3498,7381,390,"2014-06-13",2014,"EVC",525,65,1,100,164
"1384",3499,7385,390,"2014-06-27",2014,"JDS",376,67,1,10,178
"1385",3500,7387,390,"2013-06-17",2013,"VMJ",405,68,0,100,168
"1386",3501,7390,390,"2011-06-25",2011,"GDG",386,60,0,0,176
"1387",3502,7391,390,"2012-07-01",2012,"CLL",415,78,2,100,183
"1388",3503,7393,390,"2014-06-29",2014,"MAV",405,72,3,80,180
"1389",3504,7395,390,"2014-07-16",2014,"MAV",421,55,1,0,197
"1390",3505,7397,390,"2012-06-02",2012,"JDS",447,51,3,10,154
"1391",3506,7400,390,"2011-06-06",2011,"BSS",489,73,1,10,157
"1392",3507,7402,390,"2012-06-18",2012,"JJV",487,74,2,10,170
"1393",3508,7404,390,"2011-07-11",2011,"AMT",490,78,2,0,192
"1394",3509,7405,390,"2013-07-02",2013,"JJV",423,63,1,100,183
"1395",3510,7408,390,"2013-05-30",2013,"SJW",516,77,1,30,150
"1396",3511,7410,391,"2014-06-13",2014,"EVC",416,65,2,100,164
"1397",3512,7415,391,"2014-06-27",2014,"JDS",465,68,1,10,178
"1398",3513,7418,391,"2013-06-17",2013,"VMJ",423,68,0,50,168
"1399",3514,7423,391,"2014-06-29",2014,"JJV",413,75,1,80,180
"1400",3515,7426,391,"2011-06-25",2011,"GDG",452,63,0,0,176
"1401",3516,7429,391,"2014-07-16",2014,"JJV",422,56,1,20,197
"1402",3517,7433,391,"2012-07-01",2012,"CLL",433,78,1,100,183
"1403",3518,7435,391,"2012-06-02",2012,"JDS",517,53,1,10,154
"1404",3519,7437,391,"2011-06-06",2011,"BSS",424,69,0,10,157
"1405",3520,7440,391,"2012-06-18",2012,"JJV",422,72,1,20,170
"1406",3521,7444,391,"2011-07-11",2011,"AMT",429,75,1,0,192
"1407",3522,7447,391,"2013-07-02",2013,"JJV",441,62,1,100,183
"1408",3523,7452,391,"2013-05-30",2013,"SJW",489,76,1,80,150
"1409",3524,7454,392,"2014-06-13",2014,"EVC",395,65,2,100,164
"1410",3525,7457,392,"2014-06-27",2014,"JDS",483,70,1,10,178
"1411",3526,7461,392,"2013-06-17",2013,"VMJ",445,70,0,60,168
"1412",3527,7465,392,"2014-06-29",2014,"JJV",393,74,1,80,180
"1413",3528,7468,392,"2011-06-25",2011,"GDG",434,62,0,0,176
"1414",3529,7469,392,"2014-07-16",2014,"JJV",404,57,0,20,197
"1415",3530,7473,392,"2012-07-01",2012,"CLL",373,77,1,100,183
"1416",3531,7475,392,"2012-06-02",2012,"JDS",496,52,2,10,154
"1417",3532,7478,392,"2011-06-06",2011,"BSS",446,70,0,10,157
"1418",3533,7481,392,"2012-06-18",2012,"JJV",444,72,1,20,170
"1419",3534,7484,392,"2011-07-11",2011,"AMT",448,75,2,0,192
"1420",3535,7487,392,"2013-07-02",2013,"JJV",460,62,1,100,183
"1421",3536,7488,392,"2013-05-30",2013,"SJW",464,76,1,80,150
"1422",3537,7491,393,"2014-06-13",2014,"JDS",392,63,1,100,164
"1423",3538,7494,393,"2014-06-27",2014,"JJV",498,69,0,30,178
"1424",3539,7496,393,"2013-06-17",2013,"VMJ",466,70,0,70,168
"1425",3540,7498,393,"2011-06-25",2011,"GDG",408,60,0,0,176
"1426",3541,7499,393,"2012-07-01",2012,"CLL",395,77,1,100,183
"1427",3542,7500,393,"2014-06-29",2014,"MAV",386,72,2,80,180
"1428",3543,7502,393,"2014-07-16",2014,"MAV",401,55,1,0,197
"1429",3544,7504,393,"2012-06-02",2012,"JDS",469,51,2,10,154
"1430",3545,7507,393,"2011-06-06",2011,"BSS",468,71,1,10,157
"1431",3546,7509,393,"2012-06-18",2012,"JJV",466,73,1,10,170
"1432",3547,7512,393,"2011-07-11",2011,"AMT",472,76,1,0,192
"1433",3548,7516,393,"2013-07-02",2013,"JJV",482,62,1,100,183
"1434",3549,7519,393,"2013-05-30",2013,"SJW",432,75,1,80,150
"1435",3550,7520,394,"2014-06-13",2014,"JDS",446,63,1,100,164
"1436",3551,7524,394,"2014-06-29",2014,"JDS",386,72,1,70,180
"1437",3552,7529,394,"2014-07-16",2014,"JDS",410,57,1,10,197
"1438",3553,7533,394,"2014-06-27",2014,"JJV",451,69,0,30,178
"1439",3554,7536,394,"2012-06-18",2012,"CLL",423,73,1,0,170
"1440",3555,7537,394,"2013-06-17",2013,"CLL",459,73,0,40,168
"1441",3556,7540,394,"2011-06-25",2011,"KBM",381,60,0,20,176
"1442",3557,7542,394,"2013-07-02",2013,"ROS",479,66,2,100,183
"1443",3558,7545,394,"2012-06-02",2012,"JJV",465,50,1,10,154
"1444",3559,7546,394,"2011-06-06",2011,"AMT",505,72,1,10,157
"1445",3560,7548,394,"2013-05-30",2013,"JJV",429,68,0,80,150
"1446",3561,7552,394,"2012-07-01",2012,"CPW",440,80,1,100,183
"1447",3562,7556,394,"2011-07-11",2011,"JJV",411,76,1,10,192
"1448",3563,7559,395,"2014-06-29",2014,"EVC",423,75,3,100,180
"1449",3564,7561,395,"2014-07-16",2014,"EVC",435,57,1,10,197
"1450",3565,7562,395,"2014-06-13",2014,"JDS",521,64,2,100,164
"1451",3566,7563,395,"2014-06-27",2014,"JJV",392,69,0,50,178
"1452",3567,7565,395,"2012-06-18",2012,"CLL",479,75,3,0,170
"1453",3568,7566,395,"2013-06-17",2013,"CLL",401,71,0,70,168
"1454",3569,7567,395,"2011-06-25",2011,"KBM",491,61,0,0,176
"1455",3570,7569,395,"2013-07-02",2013,"ROS",408,64,4,100,183
"1456",3571,7570,395,"2012-06-02",2012,"JJV",395,50,1,10,154
"1457",3572,7571,395,"2011-06-06",2011,"AMT",388,67,1,20,157
"1458",3573,7572,395,"2013-05-30",2013,"JJV",510,72,2,20,150
"1459",3574,7573,395,"2012-07-01",2012,"CPW",504,82,0,100,183
"1460",3575,7574,395,"2011-07-11",2011,"JJV",479,78,1,10,192
"1461",3639,7688,401,"2013-05-30",2013,"RRG",497,68,1,30,150
"1462",3640,7691,401,"2014-06-25",2014,"EVC",434,70,2,50,176
"1463",3641,7694,401,"2014-06-12",2014,"JDS",393,63,1,80,163
"1464",3642,7696,401,"2012-06-02",2012,"CLL",501,57,0,0,154
"1465",3643,7699,401,"2011-06-06",2011,"GDG",472,72,0,0,157
"1466",3644,7700,401,"2013-07-02",2013,"VMJ",477,64,1,100,183
"1467",3645,7703,401,"2014-06-27",2014,"MAV",404,67,1,30,178
"1468",3646,7704,401,"2014-07-13",2014,"MAV",398,71,2,80,194
"1469",3647,7706,401,"2013-06-17",2013,"ROS",362,69,0,100,168
"1470",3648,7709,401,"2012-06-18",2012,"JDS",401,72,0,10,170
"1471",3649,7711,401,"2011-07-11",2011,"BSS",401,77,1,20,192
"1472",3650,7713,401,"2012-07-01",2012,"MAV",471,70,2,50,183
"1473",3651,7714,401,"2011-06-25",2011,"JJV",606,70,0,10,176
"1474",3652,7715,402,"2013-05-30",2013,"RRG",450,68,1,100,150
"1475",3653,7718,402,"2014-06-25",2014,"EVC",477,70,1,20,176
"1476",3654,7720,402,"2014-06-11",2014,"JDS",436,66,2,70,162
"1477",3655,7721,402,"2012-06-02",2012,"CLL",448,51,0,0,154
"1478",3656,7724,402,"2011-06-06",2011,"GDG",523,74,1,0,157
"1479",3657,7725,402,"2013-07-02",2013,"VMJ",455,64,0,100,183
"1480",3658,7729,402,"2014-06-27",2014,"MAV",450,67,1,10,178
